4.67	-48.03	-7.13	27.54	82.97	83.69	59.57	21.03	62.98	49.04	59.74	73.85	66.66	54.45	4.59	-16.61	44.14	-1.55	-90.37	22.46	15.42	-1.99	40.88	165.36	-61.96	1.88	-106.59	-13.61	15.78	40.88	103.94	109.54	1.39	-25.54	-39.56	-84.94	-100.62	-0.48	-54.77	82.18	10.14	16.38	28.30	-33.50	-1.15	31.80	-0.16	1.40	-5.10	-5.92	103.72	22.48	42.79	55.96	-0.00	
7.44	-30.36	-27.98	-1.30	-66.68	33.06	28.54	54.87	72.62	50.89	8.60	52.87	99.36	98.17	-66.30	-15.08	166.54	-141.79	44.28	-24.61	-30.96	-37.19	1.31	92.32	-12.79	1.78	-144.81	115.59	-144.35	56.36	-123.00	-174.26	-90.13	-35.35	-15.61	27.87	-43.32	-24.78	-8.67	32.49	-4.53	33.38	54.06	-89.81	38.05	7.51	-116.81	60.83	34.42	31.23	63.23	49.07	133.99	56.53	-0.00	
-16.80	150.80	-70.33	43.00	-0.42	54.87	72.72	92.85	42.84	109.83	52.72	100.98	12.83	34.19	68.67	40.72	6.63	156.29	-59.91	60.70	9.86	-27.67	-2.68	25.21	-91.92	13.34	-124.73	-165.97	2.21	-94.38	19.03	94.31	-18.65	-23.85	9.36	40.61	-18.05	34.51	-20.02	-25.72	22.33	20.65	4.32	-6.33	30.73	35.08	9.13	-73.04	117.41	55.22	-129.22	85.96	87.57	57.84	-0.00	
46.18	32.59	29.72	21.90	-4.40	40.54	62.39	31.40	61.25	130.40	71.73	156.15	40.46	-156.06	125.99	-75.80	165.53	43.31	118.26	141.99	69.52	47.84	24.21	69.26	-5.79	33.83	-151.12	-90.98	151.87	7.96	-78.68	141.20	30.43	-10.79	-18.86	-19.62	9.40	-37.46	-9.48	-12.15	-30.44	15.95	-25.24	61.19	17.93	-20.13	38.12	5.49	47.47	-47.51	91.85	20.76	-31.44	28.97	-0.00	
81.87	18.77	29.31	59.32	52.15	6.03	52.68	-102.83	76.51	-160.95	45.67	98.47	27.18	89.07	-54.04	157.84	-21.11	54.68	-35.71	-16.98	109.50	99.42	13.08	-34.35	98.26	-41.48	26.86	158.74	-4.97	42.76	-63.61	112.47	5.04	-7.17	-49.49	-27.00	91.31	-104.71	-22.88	-9.43	26.93	28.07	2.65	-1.20	96.01	12.91	56.40	-97.20	23.52	-4.79	17.08	-8.26	-63.43	77.79	-0.00	
35.55	-17.29	-15.67	31.37	-105.21	-113.80	33.88	157.58	66.09	95.47	33.92	45.78	-71.27	-41.84	36.54	6.18	61.07	54.33	46.48	-55.20	49.57	4.28	67.16	56.56	-21.67	49.86	-54.51	139.10	-114.50	-107.28	-80.10	-151.82	69.32	19.78	-5.13	-49.76	30.98	15.43	11.66	44.80	-36.05	0.93	1.75	-0.22	-6.23	5.55	-56.16	173.45	83.07	16.34	23.97	-29.55	-0.00	59.40	-0.00	
41.87	9.59	104.15	3.49	-13.74	7.12	65.81	68.51	16.38	19.37	23.03	30.11	156.58	63.97	10.08	24.17	48.22	99.09	25.90	-47.52	51.91	73.91	49.20	-10.72	-1.22	25.27	91.12	-92.37	91.58	-121.15	-152.91	126.26	-36.39	-12.38	-38.43	-42.25	-34.00	-79.57	-1.43	-13.83	-31.29	-0.69	38.51	24.30	22.55	18.17	61.86	62.01	86.70	83.49	92.32	83.16	28.03	106.07	-0.00	
91.71	-37.42	20.42	24.55	-20.19	14.78	56.74	-4.57	-166.11	85.82	12.15	56.46	134.18	-117.46	61.40	33.06	58.56	52.35	-150.60	162.95	155.39	4.78	52.58	12.34	-105.98	20.26	-27.42	77.64	-8.02	-172.75	95.90	21.79	-93.61	-25.58	-40.14	170.46	-153.88	35.81	-4.57	2.03	9.60	27.24	-36.03	-1.04	31.51	22.83	-20.87	42.11	13.13	-50.95	135.71	-3.56	16.49	-122.09	-0.00	
-108.62	44.51	-0.52	2.53	0.86	3.33	24.86	65.01	40.04	37.51	58.74	62.99	-71.55	-154.23	-166.98	16.13	-11.75	112.02	122.91	54.02	30.24	-10.38	33.74	3.32	-26.73	11.33	-138.23	90.73	-164.78	-94.79	71.31	127.30	60.08	-47.87	-4.52	-36.80	-56.83	2.80	-18.14	30.10	123.75	-9.85	21.01	34.61	-42.36	99.50	1.92	39.54	-36.17	13.01	34.76	40.89	-12.30	-54.29	-0.00	
60.95	-121.35	-104.02	5.59	52.76	35.00	104.43	27.18	35.62	-48.95	46.42	144.61	-99.28	-24.45	-3.20	-23.68	-18.73	114.55	60.89	88.96	-29.87	46.63	78.45	32.88	-121.29	15.64	102.23	-163.03	-147.62	-174.56	28.59	6.48	-163.21	-55.78	-29.30	-31.45	-54.90	-38.39	-12.69	-23.93	-31.32	38.70	-47.97	6.98	67.36	-45.78	-8.68	10.95	122.70	12.01	31.62	43.30	59.23	-33.90	-0.00	
45.05	44.42	141.04	22.51	64.00	65.13	3.40	79.53	73.83	67.70	32.50	68.77	-19.09	-168.45	-2.63	-87.24	-176.00	75.91	-67.06	64.25	-1.28	27.48	4.00	10.28	-27.20	38.99	48.47	61.78	-92.27	152.83	124.03	81.46	-155.39	52.18	-66.09	45.58	165.13	-42.89	-42.37	23.55	-9.27	26.21	18.00	-10.50	13.50	53.39	31.90	53.51	20.74	42.57	-15.95	19.47	-7.44	-36.53	-0.00	
-109.45	52.33	82.60	-85.88	-8.30	50.11	31.91	113.97	45.16	49.99	20.86	50.03	-167.26	-107.26	110.16	26.55	84.37	93.95	17.74	85.65	32.07	-5.02	38.95	36.89	-21.21	60.65	128.83	-15.59	-86.75	-106.68	-38.95	108.58	78.00	97.37	23.57	25.07	148.79	-39.19	0.90	-13.42	51.68	-149.67	7.86	-16.64	-19.77	110.28	-28.51	5.81	19.18	-10.93	14.20	-0.83	-35.51	15.04	-0.00	
31.91	37.45	59.24	17.81	129.02	24.75	91.71	7.17	31.48	43.83	17.04	34.76	34.02	85.05	91.83	21.41	105.69	-38.98	145.53	41.53	-10.21	-3.57	107.81	147.03	21.64	96.29	12.63	-15.67	109.73	102.26	141.83	32.91	47.23	-63.38	-11.49	38.52	16.62	-16.85	-38.85	55.75	-24.75	-26.90	-57.53	22.59	-51.05	27.46	80.17	-44.09	172.92	5.03	2.48	63.85	73.38	-3.18	-0.00	
-13.64	15.85	-13.13	33.50	40.54	103.71	43.06	39.22	61.02	83.26	41.88	83.90	-68.60	-134.96	41.95	-170.55	-150.82	150.82	-129.16	47.92	20.45	36.35	122.72	-127.52	-42.89	66.02	-179.33	102.08	-82.73	-139.17	86.86	35.96	-21.87	-17.31	-49.36	18.68	-0.16	-100.18	-10.78	-12.24	60.09	101.58	10.79	-6.55	-39.09	72.18	-88.50	3.39	51.64	8.10	46.13	48.86	6.26	117.90	-0.00	
42.44	13.20	66.07	-6.89	4.99	27.95	100.79	46.30	-20.33	-145.54	51.64	50.09	164.65	96.74	-1.37	78.72	24.50	-30.18	-134.75	-66.65	63.76	17.82	126.37	-62.13	62.49	66.85	139.08	-121.35	-142.82	66.31	114.69	65.45	-9.66	9.80	-21.28	-35.46	-22.00	-32.47	-15.48	-31.48	47.12	24.59	-42.72	0.03	-3.51	60.38	53.21	8.13	82.26	-24.86	6.07	-74.43	25.20	52.70	-0.00	
43.79	59.26	54.76	39.89	64.33	-2.55	45.00	96.16	107.42	172.54	88.08	28.46	-13.82	-35.14	4.46	-2.16	65.16	148.46	166.49	87.72	118.63	-28.04	-143.65	-93.56	104.96	75.86	-162.43	-109.33	6.55	157.67	30.56	-47.41	-16.01	8.17	-6.58	11.51	-21.88	-24.63	-4.41	-19.58	-46.37	-4.05	-13.83	16.29	-81.51	93.59	-7.70	-21.80	45.32	46.12	16.64	-0.25	10.90	27.84	-0.00	
-12.79	146.91	131.74	60.04	-11.74	-18.19	-10.49	-113.37	51.45	112.92	47.69	73.39	105.60	-4.12	-16.97	-38.20	19.68	96.87	-159.94	8.81	69.54	89.92	-34.39	-45.83	-17.95	56.65	-164.06	54.96	150.64	-150.91	-146.96	79.53	-29.57	12.71	-7.85	-16.82	-17.38	-24.73	1.63	-24.72	-34.32	32.11	-7.04	12.02	-10.84	23.60	131.63	-4.75	19.71	1.13	-25.32	18.97	65.30	45.37	-0.00	
19.94	57.49	20.15	-28.45	69.02	101.84	-30.24	110.50	34.73	79.68	37.96	62.40	35.70	-156.40	21.64	32.41	-97.65	124.57	-108.44	34.84	119.10	76.56	25.92	0.96	-57.52	-77.36	-57.38	-41.84	6.73	-133.11	-51.41	82.10	-1.81	9.39	-0.12	-3.20	-5.27	-21.07	-29.09	-33.82	-4.46	-36.20	-34.02	1.75	-5.52	-44.67	51.69	8.69	-77.22	-50.74	33.14	27.30	44.65	58.57	-0.00	
51.85	74.44	55.57	65.85	-15.87	-137.21	-19.89	27.90	69.30	143.82	-104.90	65.94	130.40	-5.66	24.87	-6.53	32.99	50.56	-131.41	61.14	0.90	2.07	-59.53	-20.14	-10.72	135.25	-138.17	-68.88	10.68	-94.81	-39.60	98.61	-25.62	-24.53	0.46	-2.73	-6.92	-25.59	-12.19	-14.61	-36.70	-2.99	-24.57	1.57	-29.00	-154.38	-33.58	30.77	70.38	20.22	25.94	0.70	6.12	167.91	-0.00	
-141.93	31.52	-7.77	98.84	35.78	69.06	-124.67	45.85	120.12	74.92	82.73	62.11	-108.96	77.76	17.48	29.99	50.65	-18.39	-13.40	-9.99	0.09	-25.04	-31.51	-35.04	-41.70	33.28	-101.64	41.64	-128.78	-82.80	-23.62	21.79	8.87	4.05	-14.43	-5.55	-10.23	-18.53	-12.85	-33.07	-25.03	-6.15	-17.72	-12.74	-95.97	-90.07	-14.73	27.57	80.90	-0.67	22.41	5.04	48.12	-17.24	-0.00	
-32.17	-100.97	57.18	9.07	17.03	28.16	103.67	-19.28	78.27	111.31	59.75	77.21	16.95	11.56	39.46	-0.82	-6.52	6.89	-10.99	22.40	32.34	-167.19	-22.04	-1.36	-27.49	20.14	-56.08	-106.66	2.39	-34.83	0.97	5.29	-3.54	-15.11	-8.33	-2.59	-17.42	-21.72	-15.76	-16.03	-19.96	-13.82	-23.73	-20.13	-18.32	-0.50	-7.66	-7.10	-13.28	-23.07	1.20	-7.05	-4.86	-14.60	-0.00	
111.21	-60.60	33.24	81.63	-44.45	-3.99	55.87	-65.21	91.88	107.81	45.74	80.43	63.92	63.67	43.57	14.45	12.10	10.52	6.45	27.66	57.16	19.95	-8.41	-2.65	-7.81	-10.02	-14.53	-15.07	-5.73	-1.97	-14.69	-3.08	-14.15	2.85	-7.16	-0.74	-17.76	-13.99	-5.91	-34.08	-25.67	-20.30	-14.13	-6.65	-20.18	-93.92	-64.81	142.67	-75.27	102.80	-104.28	-13.05	161.61	32.14	-0.00	
94.68	163.69	17.80	-35.95	8.93	148.37	44.99	68.35	83.15	88.84	66.83	72.89	57.92	52.78	31.79	16.80	23.48	17.24	38.48	0.17	-27.92	92.37	6.24	-12.11	-49.11	68.26	-24.81	33.28	-6.33	29.55	3.53	-51.75	-32.53	-22.06	-8.85	-15.47	-14.71	-21.20	-11.24	-22.27	-23.52	-34.95	0.51	-8.44	29.02	-17.26	-4.62	4.89	82.98	104.91	-9.40	15.20	65.44	157.62	-0.00	
-21.19	62.33	-7.51	118.97	141.82	19.27	113.15	9.10	153.71	82.99	101.38	62.54	50.23	38.87	61.23	24.22	0.34	37.06	-3.91	11.85	161.34	-14.62	-0.41	-16.02	17.92	53.00	-8.71	-93.97	-15.59	-6.19	9.00	-75.46	6.57	0.60	-11.17	-22.48	-27.86	-2.56	20.29	-4.42	-28.73	-103.43	50.30	11.92	49.07	3.89	-55.04	4.48	176.34	71.60	67.77	17.04	161.57	118.73	-0.00	
-151.76	153.08	-76.15	45.00	15.13	42.06	167.81	90.97	77.76	91.20	86.08	93.96	60.52	170.00	10.29	61.72	6.68	14.98	15.28	-26.74	27.29	-62.89	13.19	15.79	30.99	14.74	11.24	16.44	-7.31	10.73	27.70	7.74	28.91	-35.83	10.01	-10.86	-11.64	-1.46	12.08	-9.54	-11.01	84.41	3.40	11.63	34.15	31.24	15.26	-6.84	39.41	144.01	164.58	41.08	12.91	60.45	-0.00	
